CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,imcome_cat,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
771330558,0,51,M,4,High School,Married,$60K - $80K,Blue,38,5,2,3,10462.0,1824.0,8638.0,0.736,1267.0,31.0,,0.174
771332283,0,50,M,4,Graduate,Married,$80K - $120K,Blue,38,5,1,3,4601.0,,2084.0,0.775,5056.0,80.0,,0.547
771335358,0,37,M,2,College,Divorced,$40K - $60K,Blue,24,3,3,4,8120.0,2098.0,6022.0,,3161.0,54.0,0.688,
771338658,0,46,M,2,High School,Married,$80K - $120K,Blue,30,6,3,1,11670.0,915.0,10755.0,0.892,4277.0,89.0,0.854,
771342183,1,53,F,3,Graduate,Single,,Blue,40,6,3,2,1625.0,0.0,1625.0,0.689,2314.0,43.0,0.433,0.0
771349458,0,33,M,2,Graduate,Married,$40K - $60K,Blue,20,4,3,3,5657.0,1792.0,3865.0,0.904,1914.0,,,
771354633,0,58,M,1,College,Single,$80K - $120K,Blue,45,5,3,4,1854.0,1480.0,374.0,,3292.0,73.0,0.921,0.798
771356508,0,41,F,5,Graduate,Married,,Blue,28,2,3,1,2665.0,,729.0,0.757,4500.0,,0.972,0.726
771400608,0,56,F,2,Graduate,Married,,Blue,44,2,1,2,8204.0,1375.0,6829.0,,4727.0,76.0,0.949,
771403008,0,52,M,2,Graduate,Unknown,$60K - $80K,Blue,40,4,1,3,7215.0,0.0,7215.0,0.829,4409.0,75.0,,0.0
771408483,0,48,M,5,Unknown,Unknown,$60K - $80K,Blue,36,4,1,2,4100.0,1956.0,2144.0,0.617,,61.0,0.743,0.477
771411408,1,50,M,1,Post-Graduate,Unknown,$80K - $120K,Blue,38,2,3,4,2673.0,,2673.0,1.043,,54.0,0.459,0.0
771420708,0,42,F,4,Unknown,Single,Less than $40K,Blue,30,3,2,1,1446.0,621.0,825.0,0.826,4860.0,68.0,,0.429
771422883,1,57,F,3,Graduate,Married,Less than $40K,Blue,45,1,4,2,1759.0,186.0,1573.0,0.756,,,0.522,
771424908,1,38,,2,Unknown,Unknown,$60K - $80K,Blue,26,2,2,3,11252.0,1129.0,10123.0,0.462,,31.0,0.476,0.1
771429408,0,54,M,1,High School,Married,$80K - $120K,Blue,42,5,3,2,1618.0,668.0,950.0,0.552,1515.0,31.0,0.476,
771431133,0,47,F,4,Graduate,Unknown,Less than $40K,Blue,35,4,2,4,1438.3,0.0,1438.3,,3778.0,69.0,0.816,0.0
771441558,0,49,M,2,Post-Graduate,Married,$60K - $80K,Blue,37,5,3,3,2608.0,1589.0,1019.0,,2073.0,47.0,0.516,
771450708,0,58,F,3,Graduate,Married,$40K - $60K,Blue,46,5,3,1,4669.0,1913.0,2756.0,0.591,4363.0,73.0,,0.41
771453033,0,47,M,3,High School,Married,$60K - $80K,Blue,35,5,1,2,17343.0,1280.0,16063.0,1.314,3170.0,57.0,,
771455508,0,60,F,0,College,Single,Less than $40K,Blue,48,5,1,3,1438.3,0.0,1438.3,0.653,4104.0,83.0,0.729,0.0
771469758,0,55,M,3,Graduate,Single,$120K +,Blue,43,5,1,3,34516.0,0.0,34516.0,,,,0.61,0.0
771471708,0,44,F,2,Graduate,Unknown,Less than $40K,Blue,32,2,1,3,3080.0,1776.0,1304.0,0.973,5097.0,,0.833,0.577
771474108,0,40,F,2,Uneducated,Married,,Blue,28,3,2,2,1794.0,1019.0,775.0,0.692,,,0.658,
771484908,0,31,M,0,Graduate,Divorced,$80K - $120K,Silver,19,1,3,3,34516.0,1984.0,32532.0,0.757,14969.0,,0.811,0.057
771486933,0,64,M,1,Graduate,Single,Less than $40K,Blue,52,5,3,2,2563.0,2242.0,321.0,,3942.0,,,0.875
771488583,0,46,F,1,Graduate,Single,$40K - $60K,Blue,34,4,2,2,3569.0,0.0,3569.0,0.706,4186.0,72.0,0.636,0.0
771490833,0,52,M,1,College,Single,$80K - $120K,Blue,40,5,1,1,4745.0,,3518.0,0.624,1140.0,,0.6,0.259
771492408,0,40,F,2,Graduate,Married,Less than $40K,Blue,28,3,1,2,2421.0,1747.0,674.0,0.691,1346.0,,1.308,
771499233,0,46,F,4,High School,Married,Less than $40K,Blue,34,6,1,3,5387.0,1133.0,4254.0,,,76.0,0.49,0.21
771500358,0,43,F,2,Uneducated,Divorced,Less than $40K,Blue,31,5,3,1,4332.0,1313.0,3019.0,,4093.0,84.0,0.826,0.303
771502383,0,54,,1,High School,Married,Less than $40K,Blue,42,3,5,4,2474.0,1539.0,935.0,,4884.0,,0.509,
771503958,0,49,M,2,Unknown,Single,$40K - $60K,Blue,37,5,1,3,2993.0,1265.0,1728.0,,4089.0,,,0.423
771507258,0,38,F,2,Graduate,Single,,Blue,26,1,2,1,3860.0,,2685.0,0.734,14474.0,118.0,0.71,
771516333,0,41,,2,Graduate,Unknown,$40K - $60K,Blue,29,6,2,3,4663.0,0.0,4663.0,0.892,3831.0,81.0,0.761,0.0
771518658,0,58,F,1,High School,Married,,Blue,46,5,3,1,1871.0,1339.0,532.0,0.79,4553.0,,0.731,0.716
771527508,0,60,M,2,Graduate,Single,$60K - $80K,Blue,48,3,4,1,10886.0,1145.0,9741.0,,3488.0,66.0,0.535,0.105
771529608,0,50,M,2,High School,Married,$120K +,Blue,38,5,6,0,10747.0,1027.0,9720.0,0.925,4538.0,,0.658,0.096
771531708,0,46,F,2,Unknown,Single,Unknown,Blue,34,6,3,1,7565.0,,6678.0,,,87.0,0.642,0.117
771534408,0,52,,2,College,Single,Less than $40K,Blue,40,4,3,3,2783.0,,404.0,0.912,3897.0,,1.0,0.855
771544533,1,42,F,5,High School,Married,,Blue,30,3,1,4,3578.0,,3578.0,0.759,1015.0,36.0,0.44,0.0
771556308,0,26,F,0,High School,Single,Less than $40K,Blue,13,6,3,4,3517.0,1195.0,2322.0,0.556,2255.0,48.0,,
771559158,0,58,M,3,Uneducated,Unknown,$80K - $120K,Blue,46,3,1,3,2375.0,1163.0,1212.0,,4769.0,80.0,0.905,0.49
771561183,1,42,,4,Graduate,Single,$40K - $60K,Blue,30,6,3,3,13753.0,,11236.0,,7464.0,66.0,0.692,0.183
771566208,0,48,M,3,College,Married,Less than $40K,Blue,36,3,1,2,8795.0,1318.0,7477.0,,4681.0,74.0,0.682,0.15
771584658,0,46,F,4,Unknown,Single,,Silver,34,1,2,3,33874.0,1473.0,32401.0,,13753.0,,0.849,0.043
771592458,0,48,F,1,Graduate,Unknown,Less than $40K,Blue,36,6,2,3,1708.0,1059.0,649.0,0.764,4880.0,79.0,0.795,0.62
771594783,1,56,F,1,College,Married,Unknown,Blue,44,2,4,4,1438.3,,1438.3,,2264.0,37.0,0.423,0.0
771599283,0,53,M,2,Graduate,Married,$80K - $120K,Blue,41,3,2,5,2492.0,1668.0,824.0,0.651,1606.0,32.0,0.882,0.669
771602883,0,42,M,3,High School,Single,$80K - $120K,Blue,30,4,5,4,4147.0,1719.0,2428.0,0.875,,44.0,0.571,
771617883,0,54,F,2,High School,Single,,Blue,42,1,2,2,2205.0,1313.0,892.0,,4904.0,82.0,0.673,
771626283,0,54,M,2,Post-Graduate,Married,$60K - $80K,Platinum,42,1,3,1,34516.0,1996.0,32520.0,0.988,15033.0,114.0,0.81,0.058
771638733,1,49,M,3,Doctorate,Single,$40K - $60K,Blue,37,5,2,3,4354.0,,4354.0,,2750.0,,0.686,0.0
771649083,0,63,M,0,High School,Married,$80K - $120K,Blue,51,3,3,4,10257.0,1021.0,9236.0,,1508.0,,0.429,0.1
771669183,0,49,,1,Graduate,Married,$60K - $80K,Blue,37,5,1,4,4854.0,1212.0,3642.0,0.308,3651.0,70.0,0.556,0.25
771674958,0,45,,2,High School,Married,$40K - $60K,Blue,33,1,3,3,11529.0,1823.0,9706.0,0.727,8135.0,97.0,0.702,0.158
771682533,0,43,,3,Unknown,Married,Less than $40K,Blue,31,4,3,2,5702.0,0.0,5702.0,0.773,,,0.744,0.0
771693933,0,62,F,1,Graduate,Married,Less than $40K,Blue,50,6,6,4,2802.0,1977.0,825.0,0.431,1757.0,33.0,0.833,0.706
771698658,0,44,M,5,Graduate,Married,,Blue,32,4,5,3,11376.0,2006.0,9370.0,0.619,,27.0,0.8,0.176
771706308,0,46,M,2,Doctorate,Single,$80K - $120K,Blue,34,4,3,2,14310.0,694.0,13616.0,0.558,1254.0,,0.478,0.048
771719283,0,39,F,4,Doctorate,Married,Less than $40K,Blue,27,2,1,1,8587.0,1324.0,7263.0,0.897,8854.0,92.0,0.643,0.154
771725808,0,43,M,3,Uneducated,Unknown,$80K - $120K,Blue,31,5,1,4,28700.0,769.0,27931.0,0.901,,71.0,0.578,0.027
771733608,1,47,F,1,Graduate,Married,$40K - $60K,Blue,35,3,3,5,1438.3,0.0,1438.3,0.809,,,0.538,0.0
771735933,0,48,M,2,High School,Married,,Blue,36,2,1,1,10761.0,1722.0,9039.0,0.7,4731.0,,,0.16
771749733,0,41,M,2,Graduate,Single,$40K - $60K,Silver,30,5,2,3,17706.0,1081.0,16625.0,,,81.0,0.723,
771752508,0,40,F,3,Doctorate,Married,Less than $40K,Blue,29,1,1,1,4660.0,1844.0,2816.0,1.018,8571.0,84.0,0.647,
771756333,0,34,F,3,Graduate,Married,Less than $40K,Blue,23,5,3,3,2263.0,1794.0,469.0,0.794,2154.0,,,
771772083,0,48,,4,Graduate,Married,$60K - $80K,Blue,37,2,1,1,13197.0,0.0,13197.0,0.681,8424.0,84.0,,0.0
771783333,1,49,F,1,Uneducated,Divorced,$40K - $60K,Blue,37,6,2,2,2173.0,,2173.0,0.652,,57.0,0.781,
771790083,0,43,F,3,Unknown,Married,Less than $40K,Silver,32,4,3,2,10466.0,2080.0,8386.0,0.648,4116.0,,0.684,0.199
771795933,1,49,M,4,Unknown,Single,$120K +,Blue,38,3,3,4,34516.0,2517.0,31999.0,0.7,2376.0,,0.486,
771799008,0,61,F,1,Graduate,Married,Unknown,Blue,50,3,3,1,3359.0,1405.0,1954.0,0.684,,79.0,,
771809733,1,64,F,0,High School,Married,$40K - $60K,Blue,53,1,3,3,3353.0,,3353.0,1.021,960.0,18.0,,0.0
771819258,0,52,M,1,Unknown,Married,$120K +,Blue,40,4,1,2,3614.0,0.0,3614.0,0.671,4561.0,82.0,0.907,
771823308,0,33,F,2,Uneducated,Unknown,Less than $40K,Blue,21,5,1,4,1475.0,,489.0,0.896,1896.0,33.0,0.833,0.668
771829758,0,36,,3,Uneducated,Married,$80K - $120K,Blue,25,6,3,3,21434.0,1345.0,20089.0,0.603,2143.0,46.0,0.586,
771833433,1,49,,2,High School,Married,$80K - $120K,Blue,38,3,2,4,29893.0,0.0,29893.0,0.519,2063.0,,,0.0
771844458,0,40,F,3,Graduate,Married,Unknown,Blue,28,6,1,2,20420.0,1657.0,18763.0,,1804.0,,,0.081
771852483,0,46,,3,Graduate,Single,$80K - $120K,Blue,35,6,3,4,4930.0,0.0,4930.0,1.019,3343.0,77.0,0.638,0.0
771854808,0,45,M,4,Graduate,Married,$60K - $80K,Blue,34,6,2,3,2731.0,1868.0,863.0,0.533,,66.0,0.65,0.684
771862308,0,50,M,1,College,Single,$80K - $120K,Blue,39,4,3,2,5856.0,2007.0,3849.0,0.727,4916.0,,0.642,
771865908,1,48,F,2,Graduate,Single,Unknown,Blue,37,4,2,3,11750.0,487.0,11263.0,,2532.0,48.0,0.548,0.041
771881283,0,42,M,1,Uneducated,Divorced,,Blue,30,3,2,2,18570.0,1892.0,16678.0,0.748,4036.0,,0.773,0.102
771886233,0,48,M,1,Unknown,Married,$60K - $80K,Silver,37,6,3,5,25270.0,,24180.0,0.819,1941.0,,1.318,0.043
771894558,0,50,M,3,High School,Single,$80K - $120K,Blue,39,4,1,4,9964.0,1559.0,8405.0,1.873,1626.0,25.0,,0.156
771907158,0,54,M,5,Unknown,Married,$120K +,Blue,42,1,1,3,3731.0,1903.0,1828.0,0.915,4667.0,88.0,0.725,0.51
771912408,0,49,F,2,Graduate,Married,Less than $40K,Blue,38,3,3,1,6674.0,,5272.0,,7468.0,92.0,,
771918033,0,54,M,4,Graduate,Single,$80K - $120K,Blue,43,3,4,3,8208.0,1256.0,6952.0,0.814,4824.0,83.0,0.627,0.153
771922008,0,57,F,2,Unknown,Single,Less than $40K,Blue,46,5,2,2,5443.0,,3554.0,0.421,4416.0,64.0,0.6,
771928608,0,34,M,1,Uneducated,Single,$60K - $80K,Blue,23,6,1,1,2033.0,1832.0,201.0,,4110.0,74.0,,
771935283,0,47,F,4,Graduate,Single,$40K - $60K,Blue,36,1,2,1,2977.0,,1050.0,0.731,5217.0,88.0,0.725,0.647
771942333,0,65,M,1,College,Single,Less than $40K,Blue,54,5,2,2,5363.0,1309.0,4054.0,0.574,3855.0,63.0,0.703,
771952683,0,47,F,3,High School,Married,Less than $40K,Blue,36,3,2,2,3035.0,0.0,3035.0,1.222,3847.0,63.0,0.658,
771960708,0,51,,2,Graduate,Married,$80K - $120K,Blue,40,3,2,4,3290.0,2461.0,829.0,0.797,3591.0,80.0,0.739,0.748
771963708,1,56,M,3,Unknown,Married,,Blue,45,5,3,2,12248.0,0.0,12248.0,,767.0,25.0,0.562,0.0
771976683,0,54,F,1,College,Married,,Blue,43,3,3,2,5839.0,2130.0,3709.0,0.687,1640.0,,0.333,0.365
771982083,0,44,M,4,Doctorate,Married,$80K - $120K,Blue,33,3,1,3,4552.0,1144.0,3408.0,0.709,14418.0,,0.677,
772000533,0,59,,1,Graduate,Married,$60K - $80K,Blue,48,4,3,2,14257.0,1113.0,13144.0,,,23.0,0.278,0.078
772031733,0,40,M,4,Graduate,Single,$80K - $120K,Blue,29,5,1,2,14315.0,690.0,13625.0,1.32,2603.0,56.0,0.806,
772051308,0,55,F,3,Graduate,Single,,Blue,44,6,6,3,2553.0,1823.0,730.0,0.574,3853.0,69.0,0.683,
772054458,0,43,M,3,Unknown,Unknown,,Blue,32,4,1,3,2476.0,1944.0,532.0,,,65.0,0.585,0.785
772063308,0,45,,2,Graduate,Single,$60K - $80K,Blue,34,5,1,1,13362.0,,13362.0,,4155.0,79.0,,0.0
772069683,0,59,M,0,High School,Married,$60K - $80K,Blue,48,3,1,3,3868.0,1384.0,2484.0,,4716.0,79.0,0.549,
772073508,1,52,F,1,College,Single,Less than $40K,Blue,41,5,3,6,1764.0,,1764.0,0.824,2740.0,47.0,0.343,
772076208,0,58,M,4,College,Single,,Blue,47,6,3,0,26108.0,1146.0,24962.0,0.476,3677.0,,0.892,
772082208,0,39,M,1,Graduate,Single,$120K +,Blue,28,4,2,2,16199.0,0.0,16199.0,0.771,4254.0,82.0,0.673,
772086408,0,38,M,3,High School,Single,$80K - $120K,Blue,27,4,1,4,6162.0,943.0,5219.0,0.484,,35.0,0.207,0.153
772095858,0,38,F,2,Graduate,Single,,Blue,27,4,2,3,13429.0,1246.0,12183.0,,,66.0,0.737,
772098858,0,44,F,4,Uneducated,Married,Unknown,Blue,33,1,2,1,8230.0,,6897.0,0.692,7736.0,,0.68,0.162
772105608,0,48,F,4,Uneducated,Single,Less than $40K,Blue,37,6,3,4,2646.0,,1774.0,0.865,4246.0,80.0,,
772111083,0,50,M,1,High School,Married,$80K - $120K,Blue,39,3,3,2,5384.0,1396.0,3988.0,,4338.0,,0.829,0.259
772118583,0,43,F,1,Uneducated,Married,Less than $40K,Blue,32,6,2,2,2667.0,1590.0,1077.0,0.806,4596.0,85.0,0.574,
772127508,1,31,F,1,Uneducated,Married,Less than $40K,Blue,20,6,2,2,1438.3,0.0,1438.3,0.706,2614.0,,0.531,
772133808,0,47,F,3,Post-Graduate,Single,,Blue,36,6,5,0,3114.0,,2055.0,0.78,4342.0,,0.771,0.34
772139433,0,44,F,2,College,Single,$40K - $60K,Blue,33,4,2,3,4589.0,1240.0,3349.0,,1637.0,,0.906,
772143333,0,46,F,2,High School,Single,Less than $40K,Blue,35,6,3,3,2170.0,1498.0,672.0,,4569.0,79.0,0.881,0.69
772145658,0,43,M,4,Uneducated,Single,$80K - $120K,Blue,32,4,1,3,16043.0,,14007.0,0.7,1394.0,,0.75,
772148058,0,45,M,3,Graduate,Unknown,,Blue,34,6,6,3,2210.0,,1451.0,0.892,2755.0,53.0,0.559,0.343
772150983,1,48,F,3,High School,Unknown,Less than $40K,Blue,37,4,2,1,2363.0,978.0,1385.0,0.662,2635.0,,0.538,0.414
772155108,0,62,F,0,High School,Married,Less than $40K,Blue,51,6,3,4,1438.3,0.0,1438.3,0.702,1445.0,38.0,0.31,
772162683,1,34,F,2,Graduate,Married,Less than $40K,Blue,23,6,2,2,3116.0,,3116.0,0.698,,,,0.0
772166058,0,31,M,1,Unknown,Single,$40K - $60K,Blue,20,1,2,3,3232.0,1564.0,1668.0,0.969,13142.0,,0.75,0.484
772172883,0,46,F,2,Uneducated,Unknown,,Blue,35,6,2,1,6145.0,1349.0,4796.0,0.971,4893.0,,0.824,0.22
772177308,0,47,,2,Unknown,Unknown,,Blue,36,4,2,2,1738.0,0.0,1738.0,,2572.0,62.0,0.938,0.0
772189308,0,59,F,1,College,Single,Less than $40K,Blue,48,5,2,0,2601.0,1888.0,713.0,0.773,4899.0,,0.771,0.726
772198983,0,53,F,2,Graduate,Married,$40K - $60K,Blue,42,3,5,1,3024.0,,1375.0,,4463.0,,,0.545
772202058,0,64,M,0,Graduate,Married,Less than $40K,Blue,53,3,3,4,2084.0,1647.0,437.0,0.664,1597.0,37.0,0.542,0.79
772204758,0,42,F,2,Post-Graduate,Unknown,Less than $40K,Blue,31,3,2,2,3809.0,1165.0,2644.0,0.634,2306.0,,0.643,0.306
772207683,0,34,M,2,Graduate,Single,Less than $40K,Blue,23,1,3,2,8940.0,1518.0,7422.0,0.726,,,0.702,0.17
772220433,0,44,M,3,College,Unknown,,Blue,33,6,3,2,15468.0,1187.0,14281.0,0.93,,81.0,0.841,
772236108,0,40,F,1,Graduate,Married,Unknown,Blue,29,5,1,3,8398.0,1892.0,6506.0,0.861,1489.0,29.0,0.526,0.225
772243833,0,54,F,0,Doctorate,Single,Less than $40K,Blue,43,4,1,3,3186.0,968.0,2218.0,,,,0.63,0.304
772248408,0,40,F,3,Graduate,Single,Less than $40K,Blue,29,5,1,4,2694.0,1833.0,861.0,1.044,3366.0,56.0,1.074,0.68
772264383,0,44,M,2,Graduate,Single,$120K +,Blue,33,4,1,3,13301.0,0.0,13301.0,1.058,1385.0,50.0,0.515,0.0
772268058,0,46,F,4,Uneducated,Single,Less than $40K,Blue,35,5,2,3,2722.0,1473.0,1249.0,0.737,3129.0,,0.683,0.541
772271508,1,46,F,3,Uneducated,Single,Unknown,Blue,35,2,3,3,1706.0,,1706.0,,2320.0,42.0,0.448,0.0
772286658,1,63,M,1,Graduate,Single,$60K - $80K,Blue,52,6,4,3,14324.0,2507.0,11817.0,0.433,2083.0,,0.647,
772288758,0,47,F,4,Graduate,Married,Unknown,Blue,36,4,1,3,5349.0,1228.0,4121.0,0.728,1343.0,30.0,1.308,
772292358,1,30,,1,College,Divorced,Less than $40K,Blue,19,4,3,3,7970.0,0.0,7970.0,0.776,,,,
772300383,0,57,,2,Unknown,Married,$40K - $60K,Blue,46,3,1,3,5073.0,1533.0,3540.0,,13420.0,,0.743,0.302
772303458,0,62,F,0,Doctorate,Married,$40K - $60K,Blue,51,3,3,2,3377.0,948.0,2429.0,0.461,1407.0,44.0,,0.281
772306383,1,57,F,3,Unknown,Unknown,Less than $40K,Blue,43,5,3,2,1462.0,0.0,1462.0,,2299.0,42.0,0.312,0.0
772308408,0,44,M,3,Graduate,Single,$80K - $120K,Blue,33,6,3,3,4131.0,785.0,3346.0,0.543,,22.0,1.2,0.19
772310958,0,42,F,2,Graduate,Married,Less than $40K,Blue,31,4,6,3,4311.0,822.0,3489.0,,4965.0,,0.541,0.191
772313358,0,50,M,3,High School,Single,,Blue,39,3,3,2,21322.0,,19106.0,0.921,8693.0,91.0,0.569,
772323033,0,44,F,4,Graduate,Single,Less than $40K,Blue,33,3,2,2,4606.0,1556.0,3050.0,0.676,4363.0,78.0,0.66,
772329183,0,48,,5,Unknown,Married,$40K - $60K,Blue,38,4,4,1,5219.0,1081.0,4138.0,0.568,3481.0,78.0,0.625,
772334133,0,53,F,1,Graduate,Married,Unknown,Blue,42,2,1,3,4637.0,0.0,4637.0,0.709,4583.0,86.0,0.911,
772336458,1,60,,1,Uneducated,Married,$40K - $60K,Blue,50,4,4,3,1438.3,1025.0,413.3,,,,0.714,0.713
772346358,0,52,F,3,Uneducated,Single,Less than $40K,Blue,41,2,1,2,1801.0,,1801.0,0.516,5047.0,79.0,0.756,0.0
772353408,0,43,F,5,Unknown,Single,$40K - $60K,Blue,33,4,3,4,5330.0,,4169.0,,,,0.387,0.218
772360683,0,57,M,1,High School,Married,$120K +,Blue,46,3,3,4,31762.0,2517.0,29245.0,0.735,1515.0,36.0,0.714,0.079
772366833,0,50,,2,Graduate,Single,$40K - $60K,Blue,40,3,2,3,4003.0,1851.0,2152.0,0.703,15476.0,,0.857,0.462
772375533,0,30,M,1,Graduate,Married,,Blue,19,5,3,2,9959.0,2377.0,7582.0,1.1,1560.0,39.0,0.696,0.239
772382283,1,46,F,3,Graduate,Married,Less than $40K,Blue,36,3,3,3,2302.0,1593.0,709.0,0.671,2689.0,,0.324,0.692
772390908,1,59,M,0,High School,Single,,Blue,48,2,4,3,3616.0,1054.0,2562.0,0.616,687.0,,0.545,0.291
772394883,1,60,F,1,Uneducated,Single,Unknown,Blue,50,3,6,3,7359.0,0.0,7359.0,0.768,2869.0,43.0,0.433,0.0
772399983,0,55,M,2,College,Single,$80K - $120K,Silver,45,3,1,4,34516.0,1433.0,33083.0,0.728,1966.0,31.0,0.55,0.042
772401933,0,36,F,1,Unknown,Single,Less than $40K,Blue,26,3,3,2,2517.0,,2517.0,0.946,3569.0,62.0,0.771,0.0
772404633,0,49,,2,Graduate,Married,$80K - $120K,Silver,39,1,1,2,34516.0,,33398.0,,7734.0,,,0.032
772415808,0,48,F,5,Post-Graduate,Married,$40K - $60K,Blue,38,3,3,1,2926.0,716.0,2210.0,0.949,4219.0,,0.592,
772426383,0,50,F,4,Uneducated,Married,$40K - $60K,Blue,40,5,2,3,3065.0,1570.0,1495.0,,1130.0,28.0,1.333,0.512
772430733,0,42,M,2,Graduate,Married,$120K +,Blue,32,1,1,1,34516.0,1440.0,33076.0,0.676,7168.0,88.0,0.571,0.042
772437633,0,43,M,3,Graduate,Single,$60K - $80K,Blue,33,4,2,3,6854.0,0.0,6854.0,0.703,4578.0,72.0,0.756,0.0
772442883,1,51,F,4,Graduate,Married,Unknown,Blue,41,2,3,5,3853.0,696.0,3157.0,0.882,,38.0,0.583,0.181
772449858,0,51,M,3,Graduate,Divorced,$40K - $60K,Blue,41,5,3,4,7570.0,1388.0,6182.0,,3849.0,,0.591,0.183
772452783,0,43,M,3,Unknown,Married,$40K - $60K,Blue,33,6,1,2,4402.0,1640.0,2762.0,0.719,,46.0,,0.373
772457583,0,47,,2,Doctorate,Single,Less than $40K,Blue,37,3,0,1,4254.0,1204.0,3050.0,,5385.0,93.0,0.691,0.283
772460508,0,53,M,1,Uneducated,Married,$40K - $60K,Blue,43,3,1,2,4426.0,1530.0,2896.0,0.518,,,,0.346
772466508,1,45,,3,Unknown,Single,$60K - $80K,Blue,35,6,2,1,18004.0,2517.0,15487.0,0.569,2030.0,45.0,0.452,0.14
772468983,0,36,M,1,Post-Graduate,Married,$80K - $120K,Blue,26,3,4,2,21927.0,1291.0,20636.0,,,,0.542,0.059
772472208,0,50,,1,Uneducated,Married,,Blue,40,6,1,4,4092.0,,3096.0,0.644,2298.0,48.0,0.655,
772491333,0,31,F,1,Post-Graduate,Married,Less than $40K,Blue,21,2,1,2,5342.0,,3337.0,,14738.0,94.0,0.709,0.375
772506858,0,45,F,4,High School,Single,Unknown,Blue,35,3,4,2,8795.0,2517.0,6278.0,,4552.0,,0.588,
772525308,0,43,M,3,College,Single,$40K - $60K,Blue,33,5,2,4,10533.0,1689.0,8844.0,0.359,3651.0,,,0.16
772528158,1,55,F,3,Unknown,Single,Less than $40K,Blue,45,4,3,4,1741.0,0.0,1741.0,0.84,,42.0,,
772532208,1,51,F,2,Doctorate,Married,Less than $40K,Blue,41,2,2,3,6630.0,916.0,5714.0,0.927,842.0,24.0,,
772539558,0,65,F,0,College,Single,Less than $40K,Blue,55,3,3,0,2022.0,0.0,2022.0,,,65.0,0.548,0.0
772545858,0,49,F,4,Graduate,Married,Less than $40K,Blue,39,4,2,3,5095.0,0.0,5095.0,,3808.0,,0.508,0.0
772565883,0,41,M,0,High School,Single,,Blue,31,3,5,2,33472.0,2517.0,30955.0,0.633,4719.0,,0.667,0.075
772569033,0,44,M,0,High School,Divorced,$80K - $120K,Blue,34,5,2,2,5293.0,1236.0,4057.0,0.848,,90.0,0.8,0.234
772571508,0,34,F,2,High School,Single,Less than $40K,Blue,24,4,1,0,2799.0,,2799.0,,2311.0,,0.654,
772574283,1,50,F,2,Graduate,Married,$40K - $60K,Blue,40,3,1,4,7191.0,0.0,7191.0,,1654.0,30.0,0.579,0.0
772578858,0,49,F,1,Unknown,Married,Less than $40K,Blue,39,3,4,2,2904.0,2203.0,701.0,,3848.0,66.0,0.692,
772585008,0,48,F,4,High School,Married,Unknown,Blue,38,2,3,1,3187.0,1937.0,1250.0,,5111.0,,,0.608
772590408,0,41,M,5,Unknown,Married,$80K - $120K,Blue,31,3,3,1,12114.0,1379.0,10735.0,0.676,,90.0,0.837,
772601283,0,39,M,1,Post-Graduate,Single,,Blue,29,6,2,2,23034.0,1992.0,21042.0,0.759,2514.0,,0.684,0.086
772607433,0,50,,3,High School,Married,,Blue,40,6,2,4,4514.0,2016.0,2498.0,0.313,4107.0,59.0,0.639,0.447
772637058,0,34,M,3,Uneducated,Married,$60K - $80K,Blue,24,3,1,4,8167.0,1740.0,6427.0,,2141.0,,0.7,0.213
772643058,0,58,F,3,Graduate,Married,Less than $40K,Blue,48,6,2,3,2800.0,1834.0,966.0,,1571.0,,0.636,
772658658,0,57,M,2,High School,Single,,Blue,47,6,3,4,2248.0,0.0,2248.0,0.735,4439.0,77.0,0.54,0.0
772661808,0,56,M,3,Graduate,Married,$120K +,Blue,46,2,1,2,7234.0,2055.0,5179.0,,5051.0,,0.66,0.284
772669833,0,43,M,3,Post-Graduate,Single,$60K - $80K,Blue,33,4,3,2,16037.0,0.0,16037.0,0.558,3048.0,,,0.0
772674933,0,51,M,1,Uneducated,Married,$80K - $120K,Blue,41,5,3,3,5638.0,808.0,4830.0,0.781,2036.0,50.0,0.613,
772684833,0,32,,1,Unknown,Married,Less than $40K,Blue,22,3,3,2,2642.0,2035.0,607.0,1.119,1761.0,,0.909,
772695033,1,47,M,5,High School,Single,$80K - $120K,Blue,37,3,4,4,18800.0,2517.0,16283.0,0.482,1575.0,,0.211,
772698783,0,50,F,2,College,Married,Less than $40K,Blue,40,3,2,4,8416.0,,6867.0,0.643,,124.0,0.771,0.184
772721208,0,50,M,2,High School,Single,$60K - $80K,Blue,40,4,3,3,17655.0,1720.0,15935.0,,16293.0,120.0,,
772725408,0,40,M,3,Uneducated,Divorced,$60K - $80K,Blue,30,2,3,2,24499.0,2517.0,21982.0,0.777,,,0.527,0.103
772735758,0,44,M,1,Unknown,Married,,Blue,34,6,2,0,2885.0,1895.0,990.0,0.387,1366.0,,0.632,0.657
772758783,0,43,M,1,Unknown,Married,$80K - $120K,Blue,33,5,1,5,21165.0,735.0,20430.0,0.624,3343.0,60.0,0.667,0.035
